Time	Category	Latitude	Longitude
0.697916667	VANDALISM	37.870562	-122.314503
0.720833333	DISORDERLY CONDUCT	37.8549	-122.27945
0.222222222	MOTOR VEHICLE THEFT	37.855294	-122.292475
0.770833333	VANDALISM	37.855026	-122.266475
0.584027778	DRUG VIOLATION	37.862927	-122.258784
0	BURGLARY - RESIDENTIAL	37.852261	-122.267127
0.041666667	ASSAULT	37.850399	-122.270893
0.861805556	LARCENY	37.865772	-122.267643
0.729166667	BURGLARY - RESIDENTIAL	37.88619	-122.279993
0.6875	LARCENY	37.871822	-122.270562
0.75	BURGLARY - COMMERCIAL	37.860116	-122.29166
0.75	MOTOR VEHICLE THEFT	37.887951	-122.269812
0.770833333	MISSING PERSON	37.891095	-122.284252
0.569444444	LIQUOR LAW VIOLATION	37.873607	-122.270903
0.78125	BURGLARY - VEHICLE	37.870562	-122.314503
0.041666667	DISORDERLY CONDUCT	37.870036	-122.277169
0	LARCENY - FROM VEHICLE	37.86111	-122.273875
0.740972222	BURGLARY - VEHICLE	37.868704	-122.25927
0.875	LARCENY	37.871884	-122.27763
0.729166667	ROBBERY	37.861057	-122.276171
0.677083333	BURGLARY - VEHICLE	37.86249	-122.29124
0.875	BURGLARY - VEHICLE	37.868704	-122.25927
0.5	DISORDERLY CONDUCT	37.863353	-122.265053
0.697916667	LARCENY	37.853552	-122.291561
0.149305556	LARCENY	37.879167	-122.279479
0.416666667	BURGLARY - VEHICLE	37.853723	-122.259975
0.625	ROBBERY	37.863977	-122.267307
0.01875	WEAPONS OFFENSE	37.863368	-122.296922
0.46875	DISORDERLY CONDUCT	37.848293	-122.271773
0.833333333	BURGLARY - RESIDENTIAL	37.873034	-122.275483
0.416666667	LARCENY	37.86939	-122.267883
0.402777778	DISORDERLY CONDUCT	37.869363	-122.268028
0.538194444	LARCENY	37.89961	-122.271107
0.294444444	BURGLARY - VEHICLE	37.870287	-122.316238
0.754861111	DRUG VIOLATION	37.867581	-122.267861
0.947916667	BURGLARY - VEHICLE	37.865845	-122.260009
0.05625	DRUG VIOLATION	37.877983	-122.272558
0.721527778	DISORDERLY CONDUCT	37.864827	-122.258577
0.375	LARCENY	37.870867	-122.270635
0.854166667	LARCENY - FROM VEHICLE	37.889919	-122.261744
0.5	LARCENY	37.866999	-122.286016
0.75	BURGLARY - COMMERCIAL	37.865124	-122.296745
0.364583333	ROBBERY	37.871167	-122.268285
0.791666667	BURGLARY - VEHICLE	37.889919	-122.261744
0.291666667	FAMILY OFFENSE	37.854442	-122.277107
0.458333333	BURGLARY - VEHICLE	37.880922	-122.303115
0.952083333	DRUG VIOLATION	37.871884	-122.27763
0.708333333	BURGLARY - RESIDENTIAL	37.872656	-122.292748
0.5	LARCENY	37.878986	-122.277231
0.993055556	ARSON	37.876428	-122.291736
0.385416667	FRAUD	37.861843	-122.269644
0.5	LARCENY	37.868204	-122.270054
0.90625	LIQUOR LAW VIOLATION	37.878238	-122.288375
0.473611111	LARCENY	37.876881	-122.266666
0.5	BURGLARY - VEHICLE	37.878644	-122.303432
0.375	LARCENY	37.870867	-122.270635
0.529861111	FRAUD	37.884513	-122.26275
0.870833333	LIQUOR LAW VIOLATION	37.851715	-122.286606
0.070138889	DISORDERLY CONDUCT	37.872618	-122.28574
0.920833333	DRUG VIOLATION	37.886086	-122.266573
0.791666667	MOTOR VEHICLE THEFT	37.870213	-122.293749
0.875	BURGLARY - RESIDENTIAL	37.85583	-122.27339
0.724305556	DRUG VIOLATION	37.87017	-122.299604
0.947916667	MISSING PERSON	37.876346	-122.262472
0.541666667	LARCENY	37.886792	-122.297756
0.75	LARCENY	37.856111	-122.260248
0.875	VANDALISM	37.863045	-122.317348
0.902083333	LIQUOR LAW VIOLATION	37.865511	-122.309965
0.59375	FRAUD	37.873642	-122.277854
0.8125	BURGLARY - VEHICLE	37.879123	-122.301265
0.684027778	FRAUD	37.885744	-122.278016
0.71875	ROBBERY	37.882032	-122.296381
0.875	BURGLARY - VEHICLE	37.857054	-122.271393
0.916666667	VANDALISM	37.864908	-122.267289
0.625	LARCENY	37.871901	-122.268389
0.875	MOTOR VEHICLE THEFT	37.86602	-122.29238
0.624305556	FRAUD	37.865845	-122.260009
0	FRAUD	37.877835	-122.260354
0.895833333	MOTOR VEHICLE THEFT	37.880636	-122.264757
0.875	BURGLARY - VEHICLE	37.867317	-122.298694
0.75	LARCENY	37.869057	-122.270463
0.520833333	LARCENY - FROM VEHICLE	37.870867	-122.270635
0.557638889	LARCENY	37.871822	-122.270562
0.61875	LIQUOR LAW VIOLATION	37.862927	-122.258784
0.839583333	VANDALISM	37.857694	-122.281628
0.208333333	MOTOR VEHICLE THEFT	37.873942	-122.275579
0.5	LARCENY - FROM VEHICLE	37.898435	-122.285626
0.947916667	VANDALISM	37.876346	-122.262472
0.75	FAMILY OFFENSE	37.8549	-122.27945
0.568055556	ASSAULT	37.85525	-122.277126
0.694444444	LARCENY	37.88192	-122.269544
0.083333333	LARCENY	37.864374	-122.276832
0.5	MOTOR VEHICLE THEFT	37.869058	-122.270455
0.673611111	LARCENY	37.874578	-122.277767
0.875	MOTOR VEHICLE THEFT	37.875281	-122.293681
0.791666667	VANDALISM	37.850367	-122.272807
0.541666667	MOTOR VEHICLE THEFT	37.882135	-122.267239
0.836111111	ASSAULT	37.850532	-122.286089
0.368055556	LARCENY	37.852491	-122.24341
0.50625	BURGLARY - VEHICLE	37.867513	-122.26127
0.625	LARCENY	37.866856	-122.251669
0.791666667	LARCENY	37.864384	-122.290696
0.71875	LARCENY	37.86581	-122.301707
0.465972222	LARCENY	37.855509	-122.291368
0.113194444	DISORDERLY CONDUCT	37.873791	-122.28586
0.458333333	BURGLARY - VEHICLE	37.868704	-122.25927
0.944444444	LARCENY	37.877232	-122.271244
0.875	BURGLARY - RESIDENTIAL	37.870948	-122.27733
0.9375	VANDALISM	37.858427	-122.282485
0.663194444	LARCENY	37.875426	-122.278057
0.079861111	VANDALISM	37.898504	-122.267123
0.684722222	VANDALISM	37.866936	-122.296218
0.5	FRAUD	37.885366	-122.254269
0.520833333	LARCENY	37.867513	-122.26127
0.617361111	DISORDERLY CONDUCT	37.871368	-122.292954
0.444444444	DISORDERLY CONDUCT	37.855435	-122.259841
0.875	BURGLARY - RESIDENTIAL	37.850399	-122.270893
0.954166667	BURGLARY - COMMERCIAL	37.856195	-122.288053
0.576388889	LARCENY	37.869067	-122.292043
0.000694444	LARCENY	37.883999	-122.253248
0.833333333	LARCENY	37.865205	-122.272027
0.501388889	DISORDERLY CONDUCT	37.879227	-122.262854
0.715277778	LIQUOR LAW VIOLATION	37.8692	-122.269308
0.375	LARCENY	37.862927	-122.258784
0.584027778	FAMILY OFFENSE	37.857951	-122.271494
0.75	MOTOR VEHICLE THEFT	37.854101	-122.25106
0.666666667	LARCENY	37.871822	-122.270562
0.990277778	DRUG VIOLATION	37.865172	-122.286604
0.732638889	LARCENY	37.880229	-122.295798
0.86875	DRUG VIOLATION	37.870969	-122.266
0.833333333	LARCENY	37.855026	-122.266475
0.75	BURGLARY - VEHICLE	37.879123	-122.301265
0.5625	BURGLARY - VEHICLE	37.853479	-122.291905
0.583333333	BURGLARY - VEHICLE	37.867026	-122.299737
0.708333333	BURGLARY - VEHICLE	37.868355	-122.274953
0.916666667	MISSING PERSON	37.884098	-122.2793
0.89375	LIQUOR LAW VIOLATION	37.867709	-122.298467
0.003472222	VANDALISM	37.877983	-122.272558
0.833333333	LARCENY	37.847442	-122.281175
0.708333333	FRAUD	37.868512	-122.26781
0	DISORDERLY CONDUCT	37.852422	-122.278571
0.474305556	LARCENY	37.867709	-122.298467
0.9375	LARCENY	37.869363	-122.268028
0.71875	VANDALISM	37.881003	-122.293212
0.569444444	BURGLARY - VEHICLE	37.865511	-122.309965
0	FRAUD	37.858433	-122.280183
0.791666667	LARCENY	37.869186	-122.283943
0.465277778	FAMILY OFFENSE	37.854272	-122.268418
0.590277778	VANDALISM	37.859988	-122.253339
0.886805556	DRUG VIOLATION	37.868489	-122.26795
0.960416667	BURGLARY - COMMERCIAL	37.882032	-122.296381
0.138888889	MOTOR VEHICLE THEFT	37.876726	-122.298966
0.604166667	SEX CRIME	37.870054	-122.284263
0.361111111	BURGLARY - VEHICLE	37.867782	-122.296473
0.645833333	MOTOR VEHICLE THEFT	37.88192	-122.269544
0.6375	ROBBERY	37.870969	-122.266
0.875	MOTOR VEHICLE THEFT	37.878002	-122.257017
0.270833333	MOTOR VEHICLE THEFT	37.860686	-122.278337
0.552083333	BURGLARY - VEHICLE	37.869384	-122.28953
0.90625	ASSAULT	37.871311	-122.281978
0.854166667	LARCENY	37.878553	-122.268043
0.625	LARCENY - FROM VEHICLE	37.901595	-122.270191
0.417361111	LARCENY	37.870036	-122.277169
0.069444444	VANDALISM	37.87662	-122.29269
0.557638889	ASSAULT	37.868352	-122.254459
0.510416667	DISORDERLY CONDUCT	37.871822	-122.270562
0.679166667	DISORDERLY CONDUCT	37.89227	-122.253985
0.458333333	ASSAULT	37.870396	-122.281585
0.51875	LARCENY	37.866976	-122.30251
0.791666667	MOTOR VEHICLE THEFT	37.868591	-122.294393
0.421527778	ROBBERY	37.867157	-122.2678
0.690972222	BURGLARY - RESIDENTIAL	37.862202	-122.281026
0.822916667	LARCENY	37.868714	-122.259189
0.489583333	FRAUD	37.892524	-122.256323
0.145833333	FAMILY OFFENSE	37.847682	-122.279381
0.847222222	FAMILY OFFENSE	37.875957	-122.296546
0.75	LARCENY	37.864258	-122.272202
0.138888889	ROBBERY	37.847421	-122.28133
0.770833333	LARCENY	37.853576	-122.287202
0.5	VANDALISM	37.870652	-122.27958
0.706944444	LARCENY	37.863369	-122.257622
0.708333333	LARCENY	37.870867	-122.270635
0	BURGLARY - VEHICLE	37.860159	-122.275978
0.333333333	DISORDERLY CONDUCT	37.867491	-122.254053
0.520833333	ASSAULT	37.855053	-122.286577
0.8125	BURGLARY - VEHICLE	37.858483	-122.253191
0.697916667	DISORDERLY CONDUCT	37.8692	-122.269308
0.291666667	BURGLARY - VEHICLE	37.86107	-122.282975
0.833333333	MOTOR VEHICLE THEFT	37.878935	-122.293437
0.180555556	VANDALISM	37.848032	-122.27673
0.75	ASSAULT	37.873687	-122.268616
0.604166667	LARCENY	37.87543	-122.257511
0.458333333	LARCENY	37.878112	-122.269114
0.729166667	LARCENY	37.889484	-122.262598
0.739583333	LARCENY	37.865141	-122.265441
0.333333333	VANDALISM	37.896427	-122.285144
0.708333333	LARCENY	37.869363	-122.268028
0.333333333	FRAUD	37.869041	-122.292204
0.770833333	ASSAULT	37.870396	-122.281585
0.8375	ASSAULT	37.867513	-122.26127
0.0125	VANDALISM	37.853959	-122.284067
0.854166667	VANDALISM	37.863353	-122.265053
0.952777778	MOTOR VEHICLE THEFT	37.858165	-122.255687
0.118055556	DRUG VIOLATION	37.871167	-122.268285
0.375	BURGLARY - VEHICLE	37.877715	-122.309618
0.9125	LARCENY	37.88192	-122.269544
0.333333333	BURGLARY - VEHICLE	37.876485	-122.306247
0.729166667	ASSAULT	37.852155	-122.28661
0.197222222	BURGLARY - RESIDENTIAL	37.861589	-122.254736
0.708333333	BURGLARY - COMMERCIAL	37.866919	-122.258812
0.826388889	ASSAULT	37.870396	-122.281585
0.291666667	MOTOR VEHICLE THEFT	37.867709	-122.298467
0.995138889	DISORDERLY CONDUCT	37.86695	-122.286984
0.729166667	LARCENY	37.882783	-122.300176
0.643055556	LARCENY	37.853552	-122.291561
0.625	LARCENY	37.867852	-122.258699
0.850694444	ROBBERY	37.874095	-122.288542
0.229166667	BURGLARY - RESIDENTIAL	37.859046	-122.284696
0.645833333	ROBBERY	37.869057	-122.270463
0.951388889	BURGLARY - VEHICLE	37.867852	-122.258699
0.888888889	LARCENY	37.880139	-122.2975
0.697916667	FRAUD	37.88203	-122.269571
0.770833333	LARCENY	37.871822	-122.270562
0.302083333	BURGLARY - VEHICLE	37.851174	-122.292884
0.916666667	LARCENY	37.885432	-122.273433
0.333333333	LARCENY - FROM VEHICLE	37.868912	-122.28608
0.666666667	MOTOR VEHICLE THEFT	37.85895	-122.245314
0.614583333	DISORDERLY CONDUCT	37.862927	-122.258784
0.872222222	ASSAULT	37.856132	-122.271292
0.416666667	BURGLARY - RESIDENTIAL	37.876339	-122.285012
0.791666667	LARCENY	37.873034	-122.275483
0.536805556	RECOVERED VEHICLE	37.886086	-122.266573
0.125	BURGLARY - COMMERCIAL	37.848534	-122.272999
0.333333333	FRAUD	37.857713	-122.250709
0.333333333	SEX CRIME	37.856111	-122.260248
0.028472222	VANDALISM	37.868204	-122.270054
0.332638889	BURGLARY - VEHICLE	37.875084	-122.26014
0.302083333	ASSAULT	37.863292	-122.256293
0.875	MOTOR VEHICLE THEFT	37.865328	-122.285336
0.1875	MOTOR VEHICLE THEFT	37.862768	-122.297217
0.458333333	MOTOR VEHICLE THEFT	37.883918	-122.296982
0.916666667	LARCENY	37.867511	-122.251949
0.784722222	ASSAULT	37.86139	-122.280449
0.847222222	MOTOR VEHICLE THEFT	37.858903	-122.243972
0.916666667	BURGLARY - RESIDENTIAL	37.857792	-122.258537
0.077083333	WEAPONS OFFENSE	37.858598	-122.25939
0.577083333	ASSAULT	37.850532	-122.286089
0	VANDALISM	37.865748	-122.253396
0.777777778	DRUG VIOLATION	37.873791	-122.28586
0.541666667	BURGLARY - VEHICLE	37.892686	-122.285702
0.041666667	MISSING PERSON	37.877323	-122.264273
0.65	DISORDERLY CONDUCT	37.8812	-122.275898
0.791666667	BURGLARY - VEHICLE	37.879123	-122.301265
0.133333333	VANDALISM	37.867332	-122.269909
0.325	ROBBERY	37.847682	-122.279381
0.618055556	LIQUOR LAW VIOLATION	37.871167	-122.268285
0.458333333	LARCENY	37.856111	-122.260248
0.916666667	MOTOR VEHICLE THEFT	37.861341	-122.287679
0.520833333	LARCENY	37.878756	-122.266534
0.854166667	FRAUD	37.86384	-122.281391
0	VANDALISM	37.864677	-122.290292
0.625	MISSING PERSON	37.892598	-122.280094
0.527777778	FRAUD	37.88192	-122.269544
0.0625	LARCENY	37.877398	-122.300707
0.65625	LIQUOR LAW VIOLATION	37.855823	-122.247116
0.708333333	BURGLARY - COMMERCIAL	37.878644	-122.303432
0.916666667	VANDALISM	37.866513	-122.27474
0.000694444	FRAUD	37.884373	-122.284116
0.645833333	MOTOR VEHICLE THEFT	37.865368	-122.310664
0.739583333	BURGLARY - VEHICLE	37.863045	-122.317348
0.520833333	LARCENY	37.870396	-122.281585
0.326388889	ASSAULT	37.864908	-122.267289
0.916666667	MOTOR VEHICLE THEFT	37.862937	-122.274352
0.25	FRAUD	37.866842	-122.27366
0.989583333	DRUG VIOLATION	37.862877	-122.290055
0.854166667	VANDALISM	37.869057	-122.270463
0.821527778	DISORDERLY CONDUCT	37.865772	-122.267643
0.5	BURGLARY - RESIDENTIAL	37.863403	-122.286013
0.979166667	LARCENY	37.869786	-122.279126
0.75	BURGLARY - VEHICLE	37.863045	-122.317348
0.270833333	LARCENY	37.866135	-122.279115
0.602777778	ASSAULT	37.855593	-122.283039
0.611111111	DISORDERLY CONDUCT	37.878112	-122.269114
0.75	BURGLARY - VEHICLE	37.868878	-122.300284
0.899305556	DISORDERLY CONDUCT	37.863292	-122.256293
0.941666667	FAMILY OFFENSE	37.870948	-122.27733
0.465277778	ASSAULT	37.865222	-122.31116
0.041666667	LARCENY	37.891498	-122.270007
0.708333333	FRAUD	37.866025	-122.258623
0.583333333	BURGLARY - VEHICLE	37.863045	-122.317348
0.333333333	MOTOR VEHICLE THEFT	37.871167	-122.268285
0.315972222	BURGLARY - VEHICLE	37.86599	-122.249582
0	MOTOR VEHICLE THEFT	37.876355	-122.285203
0.791666667	MOTOR VEHICLE THEFT	37.857592	-122.269186
0.833333333	LARCENY	37.856111	-122.260248
0.722222222	FRAUD	37.889484	-122.262598
0.638194444	LARCENY	37.857409	-122.268473
0.75	LARCENY	37.872472	-122.266164
0.625	BURGLARY - COMMERCIAL	37.859802	-122.267177
0.833333333	LARCENY	37.866919	-122.258812
0.575	ASSAULT	37.869041	-122.292204
0.645833333	LARCENY	37.864692	-122.299703
0.222222222	ROBBERY	37.85491	-122.268666
0.097222222	BURGLARY - COMMERCIAL	37.858483	-122.253191
0.625	VANDALISM	37.8991	-122.277258
0.340277778	BURGLARY - VEHICLE	37.854002	-122.248587
0.5	RECOVERED VEHICLE	37.86107	-122.282975
0.501388889	LARCENY	37.857813	-122.286584
0.313194444	DISORDERLY CONDUCT	37.860159	-122.275978
0.427083333	MOTOR VEHICLE THEFT	37.904224	-122.272694
0.654166667	ASSAULT	37.876045	-122.260336
0.34375	LARCENY	37.879499	-122.260811
0.972222222	ASSAULT	37.871901	-122.268389
0.4375	BURGLARY - RESIDENTIAL	37.8864	-122.251875
0.489583333	ROBBERY	37.891337	-122.279986
0.083333333	VANDALISM	37.852211	-122.286336
0.666666667	LARCENY	37.865868	-122.251595
0.854166667	ASSAULT	37.863292	-122.256293
0.8125	LARCENY	37.869057	-122.270463
0.475694444	FRAUD	37.862763	-122.262639
0.375	MOTOR VEHICLE THEFT	37.869589	-122.302918
0.677083333	FRAUD	37.883103	-122.275404
0.1875	MOTOR VEHICLE THEFT	37.893954	-122.260697
0.916666667	VANDALISM	37.855389	-122.264552
0.510416667	BURGLARY - VEHICLE	37.862817	-122.298359
0.75	LARCENY	37.847908	-122.277685
0.416666667	BURGLARY - RESIDENTIAL	37.898137	-122.268255
0.34375	BURGLARY - VEHICLE	37.864301	-122.279118
0.745138889	ROBBERY	37.866174	-122.26454
0.75	MOTOR VEHICLE THEFT	37.860372	-122.25981
0.711805556	LARCENY	37.875189	-122.294176
0.559027778	LARCENY	37.869973	-122.270557
0.8125	LARCENY	37.869057	-122.270463
0.90625	MOTOR VEHICLE THEFT	37.882462	-122.265026
0.78125	FRAUD	37.854612	-122.281178
0.791666667	BURGLARY - VEHICLE	37.875084	-122.26014
0.336805556	DISORDERLY CONDUCT	37.866037	-122.265618
0.714583333	DRUG VIOLATION	37.865264	-122.29679
0.5	BURGLARY - VEHICLE	37.863045	-122.317348
0.84375	BURGLARY - VEHICLE	37.863045	-122.317348
0.607638889	FRAUD	37.87662	-122.29269
0.958333333	BURGLARY - COMMERCIAL	37.851648	-122.28922
0.185416667	LARCENY - FROM VEHICLE	37.867709	-122.298467
0.583333333	MOTOR VEHICLE THEFT	37.88853	-122.266743
0.708333333	LARCENY	37.856111	-122.260248
0.681944444	DISORDERLY CONDUCT	37.868714	-122.259189
0.839583333	ROBBERY	37.864535	-122.262993
0.979166667	DISORDERLY CONDUCT	37.871484	-122.300026
0.854166667	MOTOR VEHICLE THEFT	37.894709	-122.259491
0.75	ROBBERY	37.868826	-122.272364
0.333333333	FRAUD	37.849411	-122.278169
0.625	LARCENY	37.868204	-122.270054
0.9375	ROBBERY	37.880227	-122.26936
0.122222222	DRUG VIOLATION	37.869314	-122.2981
0.333333333	LARCENY - FROM VEHICLE	37.868058	-122.278332
0.645833333	LARCENY	37.874002	-122.267488
0.479166667	BURGLARY - VEHICLE	37.880229	-122.295798
0.163888889	DRUG VIOLATION	37.859364	-122.288914
0.375	VANDALISM	37.891095	-122.284252
0.416666667	FRAUD	37.867709	-122.298467
0.679166667	WEAPONS OFFENSE	37.86145	-122.286839
0.708333333	BURGLARY - VEHICLE	37.859006	-122.277874
0.447916667	LARCENY - FROM VEHICLE	37.875426	-122.278057
0.04375	BURGLARY - COMMERCIAL	37.860116	-122.29166
0.664583333	LARCENY	37.849376	-122.294952
0.541666667	BURGLARY - RESIDENTIAL	37.852691	-122.247334
0.770833333	MOTOR VEHICLE THEFT	37.852691	-122.247334
0.916666667	BURGLARY - VEHICLE	37.869031	-122.256611
0.5	MOTOR VEHICLE THEFT	37.868204	-122.270054
0.354166667	FRAUD	37.869423	-122.281951
0.75	ROBBERY	37.863977	-122.267307
0.916666667	BURGLARY - COMMERCIAL	37.891095	-122.284247
0	BURGLARY - VEHICLE	37.864535	-122.262993
0.666666667	LIQUOR LAW VIOLATION	37.865443	-122.263189
0.166666667	BURGLARY - VEHICLE	37.867717	-122.249901
0.8125	BURGLARY - VEHICLE	37.871306	-122.301072
0.854166667	BURGLARY - COMMERCIAL	37.849411	-122.278169
0.34375	LARCENY	37.8523	-122.270047
0.833333333	LARCENY - FROM VEHICLE	37.88253	-122.280217
0.375	MOTOR VEHICLE THEFT	37.859381	-122.298231
0.5	LARCENY	37.867157	-122.2678
0.78125	LARCENY	37.870204	-122.292581
0.972222222	LARCENY	37.868161	-122.256337
0.784722222	LARCENY	37.85976	-122.257034
0.715277778	LARCENY - FROM VEHICLE	37.867863	-122.265695
0.458333333	BURGLARY - RESIDENTIAL	37.878642	-122.279173
0.71875	BURGLARY - COMMERCIAL	37.857452	-122.259548
0.916666667	MOTOR VEHICLE THEFT	37.860105	-122.261901
0	LARCENY	37.858888	-122.264137
0.958333333	LARCENY	37.86456	-122.269954
0.931944444	DISORDERLY CONDUCT	37.859802	-122.267177
0.58125	DISORDERLY CONDUCT	37.887747	-122.264514
0.020833333	LARCENY	37.86602	-122.29238
0.006944444	FRAUD	37.851944	-122.28349
0.850694444	LARCENY	37.858116	-122.268002
0.752083333	DRUG VIOLATION	37.869314	-122.2981
0.715277778	LARCENY	37.868119	-122.263888
0.416666667	DISORDERLY CONDUCT	37.864535	-122.262993
0.916666667	MOTOR VEHICLE THEFT	37.854012	-122.251243
0.704861111	LARCENY	37.869363	-122.268028
0.354166667	BURGLARY - RESIDENTIAL	37.872099	-122.288323
0.816666667	DISORDERLY CONDUCT	37.872564	-122.284605
0.399305556	BURGLARY - RESIDENTIAL	37.881602	-122.286332
0.625	LARCENY	37.865772	-122.267643
0.583333333	SEX CRIME	37.867511	-122.251949
0.864583333	DISORDERLY CONDUCT	37.861672	-122.255992
0.916666667	BURGLARY - VEHICLE	37.853008	-122.286877
0.902777778	LARCENY	37.869067	-122.292043
0.451388889	LARCENY	37.881142	-122.30191
0.291666667	BURGLARY - RESIDENTIAL	37.855053	-122.286577
0.447916667	LARCENY	37.871246	-122.274991
0.940972222	LARCENY	37.871167	-122.268285
0.416666667	BURGLARY - VEHICLE	37.878053	-122.258547
0.347222222	BURGLARY - VEHICLE	37.853683	-122.261744
0.465972222	FRAUD	37.866936	-122.296218
0.993055556	BURGLARY - VEHICLE	37.888065	-122.256296
0.569444444	LARCENY	37.871167	-122.268285
0.270138889	BURGLARY - VEHICLE	37.865222	-122.31116
0.333333333	VANDALISM	37.888752	-122.27762
0.146527778	RECOVERED VEHICLE	37.865703	-122.294632
0.9125	DISORDERLY CONDUCT	37.870182	-122.27399
0	DISORDERLY CONDUCT	37.851503	-122.278518
0.5	MOTOR VEHICLE THEFT	37.884899	-122.248467
0.892361111	DRUG VIOLATION	37.847682	-122.279381
0.336805556	BURGLARY - VEHICLE	37.869888	-122.300618
0.846527778	LARCENY	37.869679	-122.288038
0.6875	LARCENY	37.871167	-122.268285
0.458333333	VANDALISM	37.893226	-122.283626
0.385416667	BURGLARY - VEHICLE	37.872214	-122.296765
0.791666667	MOTOR VEHICLE THEFT	37.84905	-122.269098
0.792361111	LARCENY	37.871167	-122.268285
0.729166667	VANDALISM	37.865149	-122.256487
0.875	MOTOR VEHICLE THEFT	37.854012	-122.251243
0.461111111	LARCENY	37.86542	-122.25618
0.093055556	DRUG VIOLATION	37.868424	-122.261451
0.895833333	LARCENY	37.88192	-122.269544
0.708333333	LARCENY	37.858673	-122.273366
0.979166667	LARCENY	37.896582	-122.286354
0.725	LARCENY	37.869786	-122.279126
0.907638889	DRUG VIOLATION	37.868714	-122.259189
0.625	SEX CRIME	37.878024	-122.30798
0.375	LARCENY	37.874844	-122.282552
0.825694444	DRUG VIOLATION	37.870583	-122.265956
0.352083333	ROBBERY	37.88192	-122.269544
0.875	BURGLARY - COMMERCIAL	37.848534	-122.272999
0.6875	BURGLARY - VEHICLE	37.879123	-122.301265
0.75	BURGLARY - VEHICLE	37.881602	-122.286332
0.645833333	MOTOR VEHICLE THEFT	37.87413	-122.26636
0.458333333	FRAUD	37.855065	-122.249937
0.972222222	VANDALISM	37.859412	-122.281871
0.409722222	BURGLARY - VEHICLE	37.871306	-122.301072
0.75	LARCENY - FROM VEHICLE	37.850681	-122.270619
0.125	LARCENY	37.865466	-122.27005
0.416666667	LARCENY	37.88079	-122.303783
0.400694444	LARCENY	37.881602	-122.286332
0.041666667	BURGLARY - VEHICLE	37.855832	-122.272369
0.708333333	LARCENY	37.875113	-122.273413
0.979166667	FAMILY OFFENSE	37.854186	-122.279157
0.625	LARCENY	37.878377	-122.262873
0	BURGLARY - COMMERCIAL	37.848534	-122.272999
0.395833333	MOTOR VEHICLE THEFT	37.853862	-122.285654
0.5625	LARCENY	37.871822	-122.270562
0.916666667	MOTOR VEHICLE THEFT	37.849381	-122.273675
0.472222222	FRAUD	37.869041	-122.292204
0.822916667	BURGLARY - VEHICLE	37.87963	-122.296776
0.75	MOTOR VEHICLE THEFT	37.891059	-122.265821
0.833333333	LARCENY	37.891095	-122.284247
0.666666667	MOTOR VEHICLE THEFT	37.863369	-122.257622
0.8125	BURGLARY - VEHICLE	37.863045	-122.317348
0.979166667	LARCENY	37.850424	-122.296031
0.754166667	FRAUD	37.856195	-122.288053
0.5	MOTOR VEHICLE THEFT	37.899966	-122.279641
0.88125	DRUG VIOLATION	37.861078	-122.289632
0.558333333	DRUG VIOLATION	37.863069	-122.298445
0.666666667	BURGLARY - VEHICLE	37.872485	-122.266001
0.083333333	SEX CRIME	37.856121	-122.26876
0.770833333	BURGLARY - VEHICLE	37.883407	-122.273154
0.041666667	LARCENY	37.864238	-122.265263
0.680555556	BURGLARY - VEHICLE	37.868704	-122.25927
0.746527778	DRUG VIOLATION	37.857246	-122.277347
0.628472222	LARCENY	37.879227	-122.262854
0.146527778	BURGLARY - RESIDENTIAL	37.867491	-122.254053
0.541666667	BURGLARY - VEHICLE	37.88192	-122.269544
0.5	MOTOR VEHICLE THEFT	37.850001	-122.275963
0.172222222	BURGLARY - COMMERCIAL	37.891337	-122.279986
0.75	BURGLARY - VEHICLE	37.871306	-122.301072
0.5625	BURGLARY - RESIDENTIAL	37.877022	-122.285086
0.379166667	DISORDERLY CONDUCT	37.869888	-122.300618
0.759027778	LIQUOR LAW VIOLATION	37.871167	-122.268285
0.385416667	DISORDERLY CONDUCT	37.868865	-122.278408
0.416666667	LARCENY	37.891059	-122.265821
0.0125	DRUG VIOLATION	37.869363	-122.268028
0.402777778	BURGLARY - VEHICLE	37.865511	-122.309965
0.114583333	BURGLARY - COMMERCIAL	37.878722	-122.295312
0.005555556	DISORDERLY CONDUCT	37.863272	-122.258656
0.833333333	DISORDERLY CONDUCT	37.875708	-122.2897
0.732638889	DRUG VIOLATION	37.871167	-122.268285
0.753472222	LARCENY	37.867256	-122.263262
0.73125	FRAUD	37.871167	-122.268285
0.53125	FRAUD	37.877441	-122.292053
0.489583333	ASSAULT	37.869973	-122.270557
0.571527778	LARCENY	37.859364	-122.288914
0.061805556	DISORDERLY CONDUCT	37.881849	-122.258126
0.976388889	DRUG VIOLATION	37.866393	-122.29119
0.729166667	FRAUD	37.873642	-122.277854
0.572916667	BURGLARY - VEHICLE	37.869888	-122.300618
0.90625	MOTOR VEHICLE THEFT	37.855026	-122.266475
0.375	ASSAULT	37.868424	-122.261451
0.697916667	DISORDERLY CONDUCT	37.871306	-122.301072
0.645833333	BURGLARY - RESIDENTIAL	37.881369	-122.289688
0.625	BURGLARY - VEHICLE	37.856111	-122.260248
0.75	BURGLARY - COMMERCIAL	37.864535	-122.262993
0.444444444	LARCENY	37.880266	-122.269032
0.010416667	BURGLARY - VEHICLE	37.898504	-122.267123
0.84375	LARCENY	37.869363	-122.268028
